0,0,4,0,9,11,8,15,0085008F
0,0,7,6,8,20,19,21,0085019F
0,0,4,0,9,20,8,15,0085208F
0,0,4,16,9,20,8,31,0085408F
0,0,7,10,9,19,19,25,0085719F
0,0,5,10,4,10,9,25,0087409F
0,0,4,19,9,18,8,34,0087508F
0,0,7,17,8,15,19,32,0087519F
0,0,4,12,9,20,8,27,0087708F
0,0,7,0,6,20,19,15,0087719F
0,0,5,19,0,20,9,34,0088009F
0,0,7,0,6,14,19,15,0088419F
0,0,7,0,6,18,19,15,0088719F
0,0,4,16,9,18,8,31,0089308F
0,0,4,16,9,10,8,31,0089608F
0,0,7,10,7,15,19,25,0089919F
0,0,7,6,5,20,19,21,0090019F
0,0,7,12,8,13,19,27,0090119F
0,0,5,12,5,9,9,27,0090309F
0,0,4,10,9,16,8,25,0090408F
0,0,4,9,9,20,8,24,0090808F
0,0,7,17,5,15,19,32,0090819F
0,0,4,9,9,19,8,24,0091008F
0,0,7,12,8,20,19,27,0091119F
0,0,4,6,9,20,8,21,0091208F
0,0,7,0,5,19,19,15,0091219F
0,0,4,16,9,14,8,31,0091508F
0,0,7,16,6,16,19,31,0091719F
0,0,7,12,6,9,19,27,0092319F
0,0,7,6,8,10,19,21,0092519F
0,0,7,9,8,19,19,24,0092619F
0,0,4,9,9,15,8,24,0092808F
0,0,7,0,5,16,19,15,0092919F
0,0,7,0,5,11,19,15,0093119F
0,0,4,6,9,17,8,21,0093208F
0,0,7,10,7,8,19,25,0093219F
0,0,7,0,5,16,19,15,0093319F
0,0,4,0,9,20,8,15,0093408F
0,0,4,0,9,20,8,15,0093608F
0,0,7,0,5,15,19,15,0093619F
0,0,7,10,8,9,19,25,0093819F
0,0,4,0,9,20,8,15,0094008F
0,0,7,0,7,20,19,15,0094019F
0,0,7,19,5,6,19,34,0094119F
0,0,4,6,9,13,8,21,0094208F
0,0,4,9,9,20,8,24,0094508F
0,0,7,6,6,7,19,21,0094519F
0,0,7,10,6,8,19,25,0094819F
0,0,4,9,9,14,8,24,0095008F
0,0,4,9,9,20,8,24,0095208F
0,0,4,10,9,17,8,25,0095408F
0,0,7,10,5,8,19,25,0095519F
0,0,4,17,9,19,8,32,0096108F
0,0,5,16,3,15,9,31,0096509F
0,0,5,12,2,10,9,27,0096709F
0,0,4,12,9,20,8,27,0097408F
0,0,4,16,9,15,8,31,0097908F
0,0,4,19,9,11,8,34,0098708F
0,0,7,0,7,20,19,15,0098819F
0,0,4,9,9,15,8,24,0099308F
0,0,7,10,6,16,19,25,0099419F
0,0,7,0,5,19,19,15,0099519F
0,0,7,10,8,18,19,25,0099719F
0,0,7,10,5,20,19,25,0099919F
0,0,4,0,5,14,8,15,0100208F
0,0,5,12,2,6,9,27,0100209F
0,0,7,16,5,11,19,31,0100219F
0,0,5,12,2,11,9,27,0100409F
0,0,4,9,5,12,8,24,0100508F
0,0,5,12,1,16,9,27,0100509F
0,0,4,10,8,18,8,25,0100608F
0,0,5,12,5,13,9,27,0100609F
0,0,7,16,3,8,19,31,0100619F
0,0,5,12,0,5,9,27,0100709F
0,0,7,16,5,11,19,31,0100819F
0,0,8,19,6,13,20,34,0100820F
0,0,4,12,5,15,8,27,0100908F
0,0,7,16,0,14,19,31,0100919F
0,0,8,12,7,20,20,27,0100920F
0,0,5,12,0,11,9,27,0101109F
0,0,5,12,1,9,9,27,0101509F
0,0,7,15,2,15,19,30,0101619F
0,0,8,12,6,20,20,27,0101820F
0,0,4,0,6,7,8,15,0101908F
0,0,7,16,2,19,19,31,0102119F
0,0,8,12,7,20,20,27,0102120F
0,0,7,16,0,6,19,31,0102219F
0,0,8,19,8,20,20,34,0102220F
0,0,8,12,7,12,20,27,0102420F
